Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSTT1	-0.585577735243262	5.81795866047172	-0.86016958038022	0.396755465126404	0.64219176517604	-6.21023001924003
NANOS2	-0.585516274532041	1.90832631162379	-1.14726184546304	0.260656337890485	0.50775526479909	-5.92794486872172
CACNA1I	-0.585514408881372	3.67800255338573	-2.86208264464472	0.00773656095981557	0.0490336604082086	-2.92896774748845
NCR1	-0.585418401673125	2.56579414630681	-1.66481750773406	0.106725005283763	0.297731244724718	-5.23876300120222
SCOC-AS1	-0.585151622510476	1.72552312622784	-1.50630151493426	0.142812612568814	0.356289989270616	-5.47308403098878
HOTAIRM1	-0.585147707999476	3.83373385662623	-3.30240468037606	0.00255227837393419	0.0227816270796707	-1.89875527344009
LOC101928834	-0.585115739435366	0.942084748481995	-1.03751604697942	0.308074623342435	0.561742394062647	-6.0447155668382
LOC728392	-0.58490324217639	4.60645492324526	-2.0738030473969	0.0470885891774272	0.173588963319	-4.54860666064967
CLEC7A	-0.58485565062163	4.4444044884933	-2.35068454363404	0.0257552591686456	0.114667449250281	-4.01863625482842
LOC285628 /// MIR146A	-0.584852943343445	2.930821741916	-1.02640371214008	0.313192178799362	0.566516532864684	-6.05593487200884
C12orf77	-0.584668273837871	1.91635235133663	-1.00633002413346	0.322585282717317	0.576053894883554	-6.07591716941949
ZNF597	-0.584193926175777	2.59866752537509	-1.67762613550527	0.104174023630586	0.292837699987018	-5.21898136256096
TET2	-0.5840540944038	4.63534192487138	-1.87609129455454	0.0707470607589345	0.228222585248956	-4.89695421093137
RP11-559M23.1	-0.583923524188901	5.06542025600443	-2.29231749299933	0.0293380182158104	0.125437227492431	-4.13419732791058
PPAPDC1A	-0.583882256826207	4.34272492502054	-2.0697675634033	0.0474912349268142	0.174584846120455	-4.55597756248032
KRMP1	-0.583767134622373	1.62997372966595	-1.22380451640879	0.230882384889324	0.472340334323408	-5.84018318045478
PRR26	-0.583695373964337	4.10119308577969	-1.78948883509935	0.0839918447011769	0.255462070007976	-5.04100566875832
GSN	-0.583680136151298	5.87931431276047	-2.52399260071848	0.0173387416989648	0.0875310591885925	-3.66424794092891
AC144652.1	-0.58329655147935	3.6056049659878	-1.41791457000598	0.166878701472353	0.390695185390926	-5.59506782204663
MAD1L1	-0.583292990585882	5.54211317551265	-2.17458446664697	0.0379671025993364	0.150031292529636	-4.36114836700059
DDX25	-0.582940015079894	2.7655696579172	-1.31183339491099	0.199873039636258	0.434715543947178	-5.73297413589168
MX1	-0.582918846820101	7.11348667042284	-1.14161926281487	0.262957284806686	0.510862192238067	-5.93421066490357
AES	-0.582879692686558	7.17551202848996	-2.30203901034177	0.0287115663548222	0.123771268450407	-4.11508711538317
LOC340357	-0.582755555348312	0.810748008888403	-1.6088466823442	0.118490336930631	0.31684179501789	-5.32373423429805
SOD2	-0.582735477447551	7.42491973741686	-2.10994472621303	0.0436151648761826	0.164977272095178	-4.48212426405793
MRPL54	-0.582639437065606	7.82879453978237	-3.22720144889088	0.00309679084141579	0.025985201780271	-2.07969752583172
LURAP1L	-0.582598943027437	6.15351516646964	-2.52787836489463	0.0171830527613313	0.0868943025040876	-3.65611665349097
CD86	-0.582331152956192	5.16148242869776	-2.33757194107887	0.0265236246910275	0.116976495918426	-4.04476941317
TMEM129	-0.582209439459655	6.06571430607585	-3.09137975639778	0.00437406482060194	0.0327266812329893	-2.40155309220749
TFEC	-0.582187745096185	3.89254271238026	-1.46634327567175	0.153321984593373	0.371345183568751	-5.52901581781465
RP1-6P5.2	-0.581799226036878	2.12888556850521	-1.11300776912286	0.27485166631097	0.524844620575954	-5.96554761936848
KIAA1257	-0.581706242904212	2.80828175279724	-1.53373649039466	0.135939604146725	0.346145653456272	-5.43394060134445
PIK3AP1	-0.581431245280596	8.20547541971001	-3.52502213357886	0.00142816055160569	0.0149823087304932	-1.35284746084114
LOC101928917	-0.581253019772956	2.04232277248919	-1.15894870922054	0.255937336055564	0.50251658268861	-5.91487772283279
RBKS	-0.58123818072152	7.32721066111494	-2.64157868340943	0.0131611002731714	0.0717078855943451	-3.41476625031875
IL10RB-AS1	-0.581197482588606	2.88289328999785	-1.48373030819191	0.14867526060756	0.364900566575166	-5.50483634563863
NLRP10	-0.581173365271662	2.96998834325262	-1.24670402760814	0.222488219090269	0.462130107544152	-5.812934988012
SEC62	-0.581113050929661	8.33094719232058	-3.74492173460822	0.000796508674999294	0.00994144141037485	-0.800420284057973
RNF150	-0.58107461216074	3.43761963161347	-3.17251568172122	0.00356096762708077	0.0285752161681814	-2.21007368717577
CMAHP	-0.580819158339716	4.49750180846656	-1.96932260850925	0.0585420989195293	0.201715523965328	-4.73598584419361
ALKBH7	-0.580632211337092	6.76583053860368	-2.95282357332646	0.00618614750692223	0.042075821099714	-2.7227922067367
CDH23 /// LOC100653137	-0.580132806597639	3.34961049739636	-2.47308969102212	0.0195019565351686	0.0948372994246936	-3.77003095725173
ANKRD30BP3	-0.580000873935276	2.3068733498657	-2.13065843468189	0.0417287641374548	0.160110588973468	-4.44364463349827
ITSN1	-0.579612536091434	5.4334155045834	-4.24732293798717	0.000203843696043435	0.00369368546297502	0.498954746576283
VTCN1	-0.579329036072688	3.39279318424098	-1.04986464209303	0.302456370033125	0.555459812850714	-6.03211679264429
MARCH11	-0.578845998522282	2.49546668564894	-1.00133192049987	0.324953829887855	0.577825030665441	-6.08083539742854
VN1R4	-0.578711958585242	1.86030273392209	-1.35212362814726	0.186793484123581	0.418297890753749	-5.68170477203197
LOC101929465	-0.578582330063823	2.46098657846248	-1.1980337645882	0.240609748619261	0.484681508010022	-5.87030366081495
SLAMF1	-0.578219906191185	3.17489004119809	-2.2852527300787	0.029801003555551	0.126840319150662	-4.14805015879
MXRA8	-0.578068310183019	5.52462153609208	-2.13343369780507	0.0414816186453129	0.159571308117759	-4.43846837634853
PSCA	-0.578031069377995	2.10443264319113	-1.13909777259435	0.263990261767472	0.511960006330057	-5.93700153903185
EPHA4	-0.578012984179861	2.21605141070785	-1.84052346162455	0.0759517882971427	0.239346182935907	-4.95676487422063
DENND2A	-0.577904370523945	3.40242042506964	-1.92961797554356	0.0634954046327346	0.212555069308557	-4.8052709238899
FNDC3A	-0.577609577454797	6.2988423979723	-2.66031165662749	0.0125891688775966	0.0695553798452128	-3.37438225099165
OR12D3 /// OR5V1	-0.577225636607705	1.59339210207182	-1.22829598387494	0.229217552783954	0.470461674095069	-5.83487455170584
DNAH9	-0.577223679826496	1.97408564498449	-2.60730249556759	0.0142705876657956	0.0760949691218014	-3.48821055540585
FMO6P	-0.577164841883001	2.27346458419674	-1.13332077143327	0.266368016893109	0.515049858087632	-5.94337448735174
ST7-OT4	-0.577035687110716	1.16448190590328	-0.98254722286348	0.333961976499723	0.586396841155168	-6.09911562462761
CLK4	-0.576961611602636	5.86452093611645	-2.5994269912794	0.0145374889601768	0.0770075018716534	-3.50500291995491
CNKSR3	-0.576937410980595	5.65470940876832	-2.67187763868185	0.0122476966044694	0.0682135505889464	-3.34936339704359
LOC729970	-0.576877451717976	4.39124241330898	-2.18708135214153	0.0369538263097208	0.147214430014335	-4.33745849854831
PNP	-0.576502024055618	6.73994218151331	-3.2642194845448	0.0028161276398758	0.0244320627406414	-1.99086415175293
MORC3	-0.576491164478512	6.27384559343368	-2.56422595050751	0.0157879831861192	0.0815758709440956	-3.57967669588361
AP001604.3 /// BC043580	-0.576484875252376	1.21252600222221	-0.885923432244806	0.38295083578787	0.629904444907385	-6.18800415424434
MEF2C	-0.576437008868757	5.87300601692259	-2.48012618024326	0.0191888225203635	0.0939557403109151	-3.75549028835583
NTS	-0.576078273515554	5.29347466378758	-0.644504365659418	0.524317267221258	0.73879356128948	-6.37164127989155
LOC101929584	-0.576076346440775	2.01489183293094	-1.46754711902204	0.15299655201394	0.370802934480428	-5.52734956082757
TSPYL4	-0.575898656273302	6.40668674327591	-2.5970658487371	0.0146184058472817	0.0772466649130681	-3.51003134614233
TGDS	-0.575828666506075	6.46351270210911	-2.24036939495614	0.0328998828234911	0.135969995432878	-4.23536749056858
LINC00599 /// MIR124-1	-0.575807444768957	3.51400290107785	-2.92460332074656	0.0066336856032965	0.044000080482102	-2.78728163014733
MCCC1	-0.57572827974302	7.7235409259182	-3.62021810963859	0.0011104491308259	0.0126172770806885	-1.11516824764466
SIGLEC5	-0.575465727267808	2.89088778847515	-1.38790888519614	0.175743171765947	0.403063776926822	-5.63502656927541
GS1-600G8.3	-0.575455070179524	0.732560098145725	-1.18029414736258	0.247480160562969	0.492322877141254	-5.89070069106476
DIXDC1	-0.575331741507393	4.50002437800954	-2.49350324104671	0.0186062387795427	0.0921302602304933	-3.72777403165058
SGCD	-0.575296647272483	3.77714179486857	-3.63039920837169	0.0010808480039959	0.0124098172109434	-1.08961148929609
EFHC2	-0.575166183352634	2.37757457540076	-1.42275108984303	0.165483527164728	0.388983865572097	-5.58855752992238
ASB11	-0.57509224150202	1.67472556772125	-0.924706989036862	0.362754133190126	0.614032185148022	-6.15336475990251
ZC3H6	-0.574995658485343	4.59332465531341	-2.92554437368561	0.00661828040977564	0.0439474746577987	-2.78513642086418
CMBL	-0.574856549421813	9.0197637954216	-2.31773204625595	0.0277258447686834	0.120783824589634	-4.08412177710598
LOC101927124	-0.574621906477146	0.856724859466442	-0.826559659961	0.415239988241576	0.656567699054916	-6.23829851550928
SRSF8	-0.574586201491631	6.31090996880394	-2.59346737257205	0.0147425300370856	0.0777976904806491	-3.51768947392373
RP11-83N9.5	-0.574581169373096	2.89357495006317	-1.57870451276243	0.125257645635121	0.328654598989073	-5.36849175692255
AC078842.4 /// AK094915	-0.574518585815796	2.00267947665638	-0.985002695184624	0.332774919498714	0.58503307487682	-6.09674445516189
FCGRT	-0.574387228020461	8.57692654495359	-2.83461250127269	0.00827392091571769	0.051441348119926	-2.99069129687405
SEPSECS-AS1	-0.574347970479327	3.69490931490026	-1.52080014796717	0.139146210184726	0.350777552655434	-5.45247255862715
IKZF1	-0.574325148032839	4.30543927896552	-2.81717065586222	0.00863313965918653	0.0531131166058246	-3.02971028493796
FAAH2	-0.5741153265866	5.38579089794444	-2.03071755463559	0.0515474578829825	0.184510850970484	-4.62675388545904
ITPKB	-0.574077643918746	3.80326977161523	-2.49730569575432	0.0184436345890404	0.0915640359293533	-3.71987824125974
C12orf40	-0.573720280474715	1.66507868536528	-1.21067550125759	0.235800680260298	0.478665489833261	-5.85560041628977
PPA2	-0.573659960269111	6.78655367183966	-3.27270467506317	0.00275532429645484	0.0240334041142616	-1.97043769287637
HEG1	-0.573463076129233	6.00656716150147	-2.3397214321664	0.0263962588793304	0.116633479023455	-4.04049227770158
CDC42EP3	-0.573448475361956	4.98122030947778	-2.52905790068578	0.0171360487329253	0.0867125357569715	-3.65364681543993
HSD17B10	-0.573199983853257	8.79036326837278	-3.5084823612223	0.00149169449081942	0.0153998507112332	-1.39389829373809
OGFRP1	-0.573174984151045	1.50188920177409	-3.01573095508659	0.00528928263845871	0.03776682685384	-2.57787347894002
C11orf88	-0.573168212190007	2.30655589318027	-1.30741487504233	0.201349283803245	0.436674518677023	-5.73851325916288
DHRS7B	-0.572439178983535	5.77078139072786	-2.08642112528572	0.0458490303494102	0.170682050303598	-4.52549138540838
GABRR1	-0.572411246483145	2.196602106331	-1.1687678608209	0.252021028050143	0.497693919373581	-5.90380577164599
TTC8	-0.572345567959379	5.7334315277307	-2.6263567556223	0.0136435362501202	0.0736506707832976	-3.44745444468127
MAP4K1	-0.572327886829903	4.19472912684834	-2.44096655929155	0.0209919872911571	0.0999149707667178	-3.83607295706896
PMP2	-0.571647929025975	2.33659039820891	-1.50622487376731	0.142832198916868	0.356289989270616	-5.47319253868031
CCS	-0.571539330379788	6.81920751072891	-3.21921501310916	0.00316076679552571	0.0263808499044587	-2.09880222945855
LXN	-0.571337077744426	5.84981138921111	-1.25111453284971	0.22089821085326	0.460106794125812	-5.80763489020561
ATXN3L	-0.571331790210603	1.47576171300727	-0.964031403812434	0.343005588999541	0.59587055567392	-6.11681748611328
BC069004	-0.571330860906296	4.09423581380526	-1.48471110319095	0.148416548463166	0.364555732811019	-5.50346511696793
SMIM1	-0.571191948625737	4.55654430277957	-1.40998930765981	0.169184966762646	0.394139304502518	-5.60569417131934
C1QTNF5 /// MFRP	-0.571139842124819	5.56555969499994	-2.74365700628256	0.0103143571372411	0.0602417878986615	-3.19266677110936
SHC2	-0.570868306647138	6.32516601609056	-2.20188104119624	0.0357852176463576	0.144021697446305	-4.30927869636308
CDH1	-0.570788614600439	8.25560088465987	-1.774652135323	0.0864611887318096	0.260613502367315	-5.06514243460357
LOC284837	-0.570669046411558	3.07726472541082	-1.62517437358821	0.114952326399055	0.311187167886221	-5.29919526233084
SLAMF6	-0.570582772598613	4.9179700041448	-2.64253994191366	0.0131311735697467	0.0716910868988955	-3.41269817545996
RBAKDN	-0.570441172260923	2.43021823823213	-1.40277343874739	0.17130661050914	0.39719356064422	-5.61532432003691
LOC728730	-0.570157267916094	4.50295695819341	-3.59003704334909	0.00120290451178276	0.0133896422702936	-1.19077627625227
CAMP	-0.570155751699736	2.63890211438732	-1.64244741167788	0.111305118656639	0.305009482792049	-5.27301200100916
GPR183	-0.569924590252658	5.00531644415426	-1.80200028569142	0.0819564319487575	0.251155085268375	-5.02052730211995
CADM2	-0.569815286065723	2.20110563721531	-3.54034572486403	0.00137164430150228	0.0146043793441981	-1.31474906924961
LOC101928963	-0.569766403113033	3.04687632255934	-1.28183245384395	0.210061365324702	0.447036130332699	-5.77025747873363
LRP1	-0.569741155960287	5.33582985922832	-2.59006667576528	0.0148607294308685	0.0782634026453261	-3.52492069688946
TINAGL1	-0.569736681946694	4.14597631462808	-1.55129287843534	0.131684115229894	0.339678753004456	-5.40857783208191
TGFB3	-0.569727529134947	3.79842296627054	-1.72552381063509	0.095082302147122	0.276842751485554	-5.14391268866119
FILIP1	-0.56968482730534	3.94016947679464	-3.34902979825722	0.00226225597025711	0.0208741704277942	-1.78565348187132
KDM7A	-0.569578381266174	5.74919851451863	-3.26401019371958	0.00281764354332438	0.0244362006412203	-1.99136767879347
CPO	-0.569551557069669	1.52449716297149	-1.33715686402465	0.191572410335075	0.425033778990752	-5.7009096589892
CLU	-0.569480115452247	10.6532429879771	-2.43724818038434	0.0211710449116823	0.100535271898484	-3.84368135900731
DENND3	-0.56947399134089	4.53504860325603	-1.98751568034289	0.0563875239016715	0.196440893571154	-4.70388074351966
GLRX	-0.569377624922132	8.28236188516116	-1.96636639588306	0.0588989117627565	0.202677747572792	-4.74118149646679
ABCC2	-0.569246916329356	7.62154133475738	-1.33611279180252	0.191909286100313	0.425500227100242	-5.70224235379835
LUZP2	-0.569166928314594	2.48198555064273	-1.62092012084994	0.115865643635829	0.312626826351381	-5.30560883017028
SH3TC2	-0.568981142448897	1.5445742700207	-1.41234180040351	0.168497776065656	0.393044499956781	-5.60254530068676
NRP2	-0.568610977168008	3.84145865655119	-3.20524045874782	0.00327577025264142	0.0270052984024277	-2.13217889823955
PREX1	-0.568266862110494	5.58529903458174	-2.95511612382986	0.00615107432848278	0.041975994236665	-2.71753887221041
SLFN5	-0.568258473282044	5.27489042633865	-2.7395484722245	0.0104168288058298	0.0607046118714363	-3.2017011906805
DOC2B	-0.567922647046168	3.8054670524115	-1.20920547576935	0.236356191898356	0.479315195158591	-5.85731731727637
NDRG4	-0.567758993679137	2.60203332689778	-1.30259827532911	0.202968046096189	0.438769158472644	-5.74453254597081
MYD88	-0.567659021340491	8.42072172984626	-4.80258527228874	4.39627310032528e-05	0.00118578375366572	1.97271630714987
RPS16P5	-0.567581831435328	5.84422764511784	-1.25054379699345	0.221103479689352	0.46042246071594	-5.80832168703084
ATP13A4-AS1	-0.567503922639981	0.499674492012788	-1.23876590985846	0.225371648173339	0.465630812107952	-5.8224319283204
TCRA /// TRAV8-1 /// TRAV8-1	-0.567444127382307	2.74387239024676	-1.23511112742014	0.226708609680982	0.467325723023374	-5.82678610504321
PDE3A	-0.567338928033747	3.6321740576244	-1.64714533232889	0.110329937918742	0.303823924581292	-5.26585109732778
AK096159	-0.567298891291425	1.22215668495341	-1.06426214540533	0.295996976469105	0.548263418377174	-6.01725354751546
STAG3L2 /// STAG3L3 /// TRIM73	-0.567248049169756	5.07039290662219	-2.47160843104646	0.0195684702267799	0.0950341564596043	-3.77308854524119
CMC4	-0.567226177099463	6.68621936269076	-2.98650924846804	0.00568935819066962	0.0397073307550592	-2.6453879131474
LOC101929406	-0.567179613102862	4.07632165646416	-2.16421669025725	0.0388265378199272	0.152324246636115	-4.38072863496802
KDSR	-0.567147763934083	6.0351300066766	-3.27290654900702	0.0027538931740708	0.0240334041142616	-1.96995143158249
TMEM150C	-0.567033538268872	5.83283583910511	-2.33310171718877	0.02679029315381	0.117893244785549	-4.05365591674378
MYBPC3	-0.566991448255025	4.03186969174232	-1.78076192335883	0.085436930991177	0.258691870168452	-5.05522229071305
